time_us,duty_u,duty_v,duty_w,i_a,i_b,i_c,theta_e_rad,omega_e_rad_s,theta_m_rad,rpm_mech,vdc_v,iq_ref_a,id_meas_a,iq_meas_a
1368501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1369001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1369501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1370001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1370501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1371001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1371501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1372001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1372501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1373001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1373501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1374001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1374501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1375001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1375501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1376001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1376501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1377001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1377501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1378001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1378501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1379001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1379501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1380001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1380501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1381001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1381501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1382001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1382501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1383001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1383501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1384001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1384501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1385001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1385501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1386001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1386501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1387001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1387501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1388001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1388501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1389001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1389501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1390001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1390501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1391001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1391501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1392001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1392501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1393001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1393501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1394001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1394501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1395001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1395501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1396001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1396501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1397001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1397501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1398001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1398501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1399001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1399501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1400001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1400501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1401001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1401501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1402001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1402501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1403001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1403501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1404001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1404501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1405001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1405501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1406001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1406501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1407001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1407501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1408001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1408501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1409001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1409501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1410001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1410501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1411001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1411501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1412001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1412501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1413001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1413501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1414001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1414501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1415001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1415501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1416001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1416501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1417001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1417501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1418001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1418501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1419001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1419501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1420001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1420501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1421001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1421501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1422001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1422501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1423001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1423501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1424001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1424501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1425001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1425501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1426001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1426501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1427001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1427501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1428001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1428501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1429001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1429501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1430001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1430501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1431001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1431501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1432001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1432501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1433001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1433501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1434001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1434501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1435001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1435501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1436001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1436501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1437001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1437501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1438001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1438501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1439001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1439501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1440001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1440501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1441001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1441501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1442001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1442501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1443001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1443501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1444001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1444501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1445001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1445501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1446001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1446501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1447001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1447501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1448001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1448501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1449001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1449501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1450001,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
1450501,50.0000,50.0000,50.0000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.0000,0.0,48.0000,0.0000,0.0000,0.0000
